"Hour","Month","Day_of_Month","Day","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station.Pressure","Minute"
"12"," 8","31","4",21,14.9,"68",18.6,11.8,"64","200",8,24.1,102.15,"50"
"15"," 8","31","4",23.3,12.8,"52",17.3,11.1,"66","190",8,24.1,102.06,"10"
"16"," 8","31","4",22.7,13.5,"56",15.2,11.7,"79","210",4,24.1,102.06,"40"
"17"," 8","31","4",22.4,13.7,"58",15,11.5,"79","230",16,24.1,102.02,"20"
"19"," 8","31","4",19.8,14.5,"72",15.3,11.2,"76","200",7,24.1,102,"30"
"21"," 8","31","4",17.3,12.8,"75",-1.4,-1.3,"97","340",2,8.1,101.77,"30"
" 6"," 8","31","4",15.8,14.1,"90",13.6,12.4,"93","230",10,24.1,101.98," 0"
" 7"," 8","31","4",17,14.7,"86",14.1,12.8,"92","240",12,24.1,102.05," 0"
" 8"," 8","31","4",17.8,14.7,"82",14.1,12.6,"91","240",11,24.1,102.05," 0"
" 9"," 8","31","4",18.9,15.3,"80",16.9,13.3,"79","170",8,24.1,102.11," 5"
"10"," 8","31","4",21.6,15.7,"69",15.2,12.6,"84","220",14,24.1,102.13," 5"
"11"," 8","31","4",20.5,15.4,"72",17.7,12.8,"73","190",8,24.1,102.12," 5"
"12"," 8","31","4",21,14.9,"68",18.6,11.8,"64","200",8,24.1,102.15,"10"
"14"," 8","31","4",22.7,14.1,"58",16.8,12,"73","  0",1,24.1,102.11,"35"
"15"," 8","31","4",23.3,12.8,"52",17.3,11.1,"66","190",8,24.1,102.06,"45"
"16"," 8","31","4",22.7,13.5,"56",15.2,11.7,"79","210",4,24.1,102.06,"45"
"17"," 8","31","4",22.4,13.7,"58",15,11.5,"79","230",16,24.1,102.02,"50"
"18"," 8","31","4",22.3,14.1,"60",15.8,11.5,"75","200",10,24.1,102,"50"
"19"," 8","31","4",19.8,14.5,"72",15.3,11.2,"76","200",7,24.1,102,"50"
"20"," 8","31","4",18.1,13.5,"74",16.1,10.2,"68","220",19,24.1,102.03,"40"
"21"," 8","31","4",17.3,12.8,"75",11.1,4.6,"65","360",8,24.1,101.91,"40"
" 6"," 8","31","4",15.8,14.1,"90",13.6,12.4,"93","230",10,24.1,101.98,"20"
" 8"," 8","31","4",17.8,14.7,"82",14.1,12.6,"91","240",11,24.1,102.05,"30"
" 9"," 8","31","4",18.9,15.3,"80",16.9,13.3,"79","170",8,24.1,102.11,"55"
"10"," 8","31","4",21.6,15.7,"69",15.2,12.6,"84","220",14,24.1,102.13,"40"
"12"," 8","31","4",21,14.9,"68",18.6,11.8,"64","200",8,24.1,102.15,"50"
"14"," 8","31","4",22.7,14.1,"58",16.8,12,"73","  0",1,24.1,102.11,"30"
"15"," 8","31","4",23.3,12.8,"52",17.3,11.1,"66","190",8,24.1,102.06,"10"
"17"," 8","31","4",22.4,13.7,"58",15,11.5,"79","230",16,24.1,102.02,"20"
"18"," 8","31","4",22.3,14.1,"60",15.8,11.5,"75","200",10,24.1,102,"55"
"19"," 8","31","4",19.8,14.5,"72",15.3,11.2,"76","200",7,24.1,102,"30"
"21"," 8","31","4",17.3,12.8,"75",9,7.6,"91","240",9,8.1,101.81,"30"
" 7"," 8","31","4",17,14.7,"86",14.1,12.8,"92","240",12,24.1,102.05,"25"
" 9"," 8","31","4",18.9,15.3,"80",16.9,13.3,"79","170",8,24.1,102.11,"40"
"11"," 8","31","4",20.5,15.4,"72",17.7,12.8,"73","190",8,24.1,102.12,"10"
"12"," 8","31","4",21,14.9,"68",18.6,11.8,"64","200",8,24.1,102.15," 0"
"13"," 8","31","4",22.4,14.8,"62",17.1,11.5,"69","170",15,24.1,102.12,"35"
"14"," 8","31","4",22.7,14.1,"58",16.8,12,"73","  0",1,24.1,102.11,"15"
"15"," 8","31","4",23.3,12.8,"52",17.3,11.1,"66","190",8,24.1,102.06,"45"
"16"," 8","31","4",22.7,13.5,"56",15.2,11.7,"79","210",4,24.1,102.06,"30"
"17"," 8","31","4",22.4,13.7,"58",15,11.5,"79","230",16,24.1,102.02,"50"
"18"," 8","31","4",22.3,14.1,"60",15.8,11.5,"75","200",10,24.1,102,"35"
"20"," 8","31","4",18.1,13.5,"74",16.1,10.2,"68","220",19,24.1,102.03,"40"
"22"," 8","31","4",16.8,12.9,"78",12.5,7.7,"73","360",0,24.1,102.19,"35"
" 6"," 8","31","4",15.8,14.1,"90",13.6,12.4,"93","230",10,24.1,101.98,"20"
" 8"," 8","31","4",17.8,14.7,"82",14.1,12.6,"91","240",11,24.1,102.05,"30"
"10"," 8","31","4",21.6,15.7,"69",15.2,12.6,"84","220",14,24.1,102.13," 5"
"10"," 8","31","4",21.6,15.7,"69",15.2,12.6,"84","220",14,24.1,102.13,"50"
"12"," 8","31","4",21,14.9,"68",18.6,11.8,"64","200",8,24.1,102.15,"30"
"13"," 8","31","4",22.4,14.8,"62",17.1,11.5,"69","170",15,24.1,102.12," 5"
"14"," 8","31","4",22.7,14.1,"58",16.8,12,"73","  0",1,24.1,102.11,"40"
"15"," 8","31","4",23.3,12.8,"52",17.3,11.1,"66","190",8,24.1,102.06,"25"
"16"," 8","31","4",22.7,13.5,"56",15.2,11.7,"79","210",4,24.1,102.06,"45"
"17"," 8","31","4",22.4,13.7,"58",15,11.5,"79","230",16,24.1,102.02,"30"
"19"," 8","31","4",19.8,14.5,"72",15.3,11.2,"76","200",7,24.1,102,"35"
"21"," 8","31","4",17.3,12.8,"75",17.4,12.7,"73","120",9,24.1,101.2,"40"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17," 0"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19," 0"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19," 0"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2," 0"
"11"," 9"," 1","5",20.4,14.7,"70",14,11.4,"84","220",10,24.1,102.16," 0"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11," 0"
"13"," 9"," 1","5",22.6,13.6,"57",15.2,12,"81","230",10,24.1,102.06," 0"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102," 0"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94," 0"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89," 0"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84," 0"
"18"," 9"," 1","5",22.5,11.6,"50",17.4,11.4,"68","220",4,24.1,101.79," 0"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75," 0"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75," 0"
"21"," 9"," 1","5",18.9,12.5,"67",2.9,3.3,"98","130",3,16.1,102.1," 0"
"22"," 9"," 1","5",18,12.8,"71",10.5,6.3,"76","200",8,24.1,102.31," 0"
" 6"," 9"," 1","5",14.2,12.6,"90",12.2,10.8,"91","360",1,24.1,102.12,"15"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19,"50"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19,"35"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"45"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102,"45"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89,"35"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75," 5"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75," 0"
" 5"," 9"," 1","5",14.8,12.8,"88",11.8,10.3,"91","340",4,24.1,102.09,"15"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17,"45"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2,"15"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"45"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"15"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"45"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75,"15"
"22"," 9"," 1","5",18,12.8,"71",8.1,6.1,"88","220",3,24.1,102.73,"45"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17," 0"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19," 0"
"11"," 9"," 1","5",20.4,14.7,"70",14,11.4,"84","220",10,24.1,102.16," 0"
"13"," 9"," 1","5",22.6,13.6,"57",15.2,12,"81","230",10,24.1,102.06," 0"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94," 0"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84," 0"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75," 0"
"21"," 9"," 1","5",18.9,12.5,"67",10.4,9.4,"91","230",14,24.1,101.9," 0"
" 5"," 9"," 1","5",14.8,12.8,"88",11.8,10.3,"91","340",4,24.1,102.09," 5"
" 5"," 9"," 1","5",14.8,12.8,"88",11.8,10.3,"91","340",4,24.1,102.09,"15"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19,"30"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19,"10"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2,"30"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102,"35"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"30"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89,"40"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75," 0"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75,"50"
"21"," 9"," 1","5",18.9,12.5,"67",6,4.1,"87","230",8,24.1,102.94," 0"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17," 0"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19," 0"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19," 0"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2," 0"
"11"," 9"," 1","5",20.4,14.7,"70",14,11.4,"84","220",10,24.1,102.16," 0"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11," 0"
"13"," 9"," 1","5",22.6,13.6,"57",15.2,12,"81","230",10,24.1,102.06," 0"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102," 0"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94," 0"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89," 0"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84," 0"
"18"," 9"," 1","5",22.5,11.6,"50",17.4,11.4,"68","220",4,24.1,101.79," 0"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75," 0"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75," 0"
"21"," 9"," 1","5",18.9,12.5,"67",7.1,2.1,"72","270",16,24.1,101.63," 0"
"22"," 9"," 1","5",18,12.8,"71",8.8,6.3,"85","230",7,24.1,101.59," 0"
" 5"," 9"," 1","5",14.8,12.8,"88",11.8,10.3,"91","340",4,24.1,102.09,"15"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17,"45"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2,"15"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"45"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"15"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"45"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75,"15"
"22"," 9"," 1","5",18,12.8,"71",18.6,14.1,"76","190",9,24.1,101.73,"45"
" 6"," 9"," 1","5",14.2,12.6,"90",12.2,10.8,"91","360",1,24.1,102.12,"20"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17,"45"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19,"30"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2,"40"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"15"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"50"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"10"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89,"40"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"20"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75,"30"
"21"," 9"," 1","5",18.9,12.5,"67",3.2,2.2,"94","340",1,12.9,101.93,"30"
" 6"," 9"," 1","5",14.2,12.6,"90",12.2,10.8,"91","360",1,24.1,102.12," 0"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17," 0"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19," 0"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19," 5"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2," 5"
"11"," 9"," 1","5",20.4,14.7,"70",14,11.4,"84","220",10,24.1,102.16," 5"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"10"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102,"35"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"45"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89,"45"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"50"
"18"," 9"," 1","5",22.5,11.6,"50",17.4,11.4,"68","220",4,24.1,101.79,"50"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75,"50"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75,"40"
"21"," 9"," 1","5",18.9,12.5,"67",5.8,5.2,"93","210",8,16.1,101.63,"40"
" 6"," 9"," 1","5",14.2,12.6,"90",12.2,10.8,"91","360",1,24.1,102.12,"20"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19,"30"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19,"55"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2,"40"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"50"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102,"30"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"10"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"20"
"18"," 9"," 1","5",22.5,11.6,"50",17.4,11.4,"68","220",4,24.1,101.79,"55"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75,"30"
"21"," 9"," 1","5",18.9,12.5,"67",8.7,7,"88","220",8,24.1,101.8,"30"
" 7"," 9"," 1","5",16.3,12.8,"80",12.5,11.2,"92","290",3,24.1,102.17,"25"
" 9"," 9"," 1","5",18.8,14.2,"75",15.1,11.6,"79","190",10,24.1,102.19,"40"
"11"," 9"," 1","5",20.4,14.7,"70",14,11.4,"84","220",10,24.1,102.16,"10"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11," 0"
"13"," 9"," 1","5",22.6,13.6,"57",15.2,12,"81","230",10,24.1,102.06,"35"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102,"15"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"45"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89,"30"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"50"
"18"," 9"," 1","5",22.5,11.6,"50",17.4,11.4,"68","220",4,24.1,101.79,"35"
"20"," 9"," 1","5",19.6,11.9,"61",14.4,11.6,"83","360",1,24.1,101.75,"40"
"22"," 9"," 1","5",18,12.8,"71",15.2,10.9,"76","220",9,24.1,101.45,"35"
" 6"," 9"," 1","5",14.2,12.6,"90",12.2,10.8,"91","360",1,24.1,102.12,"20"
" 8"," 9"," 1","5",18,13.7,"76",15.4,11.5,"77","360",2,24.1,102.19,"30"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2," 5"
"10"," 9"," 1","5",19.9,14.7,"72",13.3,11.3,"88","220",9,24.1,102.2,"50"
"12"," 9"," 1","5",22.1,13.8,"59",14.7,11.5,"81","230",11,24.1,102.11,"30"
"13"," 9"," 1","5",22.6,13.6,"57",15.2,12,"81","230",10,24.1,102.06," 5"
"14"," 9"," 1","5",23.1,12.9,"53",16.8,12.1,"74","220",11,24.1,102,"40"
"15"," 9"," 1","5",23.9,12.7,"50",16.4,12,"75","230",10,24.1,101.94,"25"
"16"," 9"," 1","5",23.8,13.1,"51",17.1,12.1,"72","220",7,24.1,101.89,"45"
"17"," 9"," 1","5",23.2,13.2,"54",18.4,11.5,"64","230",5,24.1,101.84,"30"
"19"," 9"," 1","5",19.8,12.6,"63",14.1,11.7,"85","260",7,24.1,101.75,"35"
"21"," 9"," 1","5",18.9,12.5,"67",11.5,8,"79","360",3,24.1,101.45,"40"
" 6"," 9"," 2","6",16.4,13.4,"83",14.3,11,"80","360",2,24.1,101.68," 0"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71," 0"
" 8"," 9"," 2","6",20,13.8,"68",14.7,11.8,"83","360",2,24.1,101.71," 0"
" 9"," 9"," 2","6",22,14.1,"61",14.9,11.9,"82","220",8,24.1,101.7," 0"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72," 0"
"11"," 9"," 2","6",23.9,13.7,"53",16.9,12.4,"74","220",6,24.1,101.69," 0"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64," 0"
"13"," 9"," 2","6",26.3,13,"44",19,12.8,"67","200",8,24.1,101.63," 0"
"14"," 9"," 2","6",26.4,12.5,"42",20.8,12.5,"59","200",7,24.1,101.58," 0"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52," 0"
"16"," 9"," 2","6",25.7,12.2,"43",18.3,13.5,"74","220",5,24.1,101.48," 0"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43," 0"
"18"," 9"," 2","6",26.6,10,"35",18.3,14.6,"79","220",5,24.1,101.4," 0"
"19"," 9"," 2","6",22.2,12,"52",19.1,14.6,"75","210",7,24.1,101.38," 0"
"20"," 9"," 2","6",22,11.6,"52",17.1,13.9,"82","360",1,24.1,101.43," 0"
"21"," 9"," 2","6",20.7,13.6,"64",-0.2,0.2,"99","350",3,0.8,102.47," 0"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71," 0"
" 8"," 9"," 2","6",20,13.8,"68",14.7,11.8,"83","360",2,24.1,101.71,"20"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72,"50"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64,"15"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52,"35"
"22"," 9"," 2","6",19.5,13.7,"69",12.8,8,"72","250",10,24.1,102.26,"25"
" 5"," 9"," 2","6",15.7,13.1,"85",14.2,10.9,"80","350",5,24.1,101.68,"15"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71,"45"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72,"15"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64,"45"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52,"15"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43,"45"
"20"," 9"," 2","6",22,11.6,"52",17.1,13.9,"82","360",1,24.1,101.43,"15"
"22"," 9"," 2","6",19.5,13.7,"69",13.4,10,"80","230",12,24.1,102.41,"45"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71," 0"
" 8"," 9"," 2","6",20,13.8,"68",14.7,11.8,"83","360",2,24.1,101.71,"30"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72," 0"
"11"," 9"," 2","6",23.9,13.7,"53",16.9,12.4,"74","220",6,24.1,101.69,"30"
"13"," 9"," 2","6",26.3,13,"44",19,12.8,"67","200",8,24.1,101.63,"10"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52," 0"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43," 0"
"19"," 9"," 2","6",22.2,12,"52",19.1,14.6,"75","210",7,24.1,101.38," 0"
"21"," 9"," 2","6",20.7,13.6,"64",4,0.5,"77","240",21,24.1,101.89," 0"
" 5"," 9"," 2","6",15.7,13.1,"85",14.2,10.9,"80","350",5,24.1,101.68,"40"
" 6"," 9"," 2","6",16.4,13.4,"83",14.3,11,"80","360",2,24.1,101.68,"50"
" 9"," 9"," 2","6",22,14.1,"61",14.9,11.9,"82","220",8,24.1,101.7," 5"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72,"30"
"11"," 9"," 2","6",23.9,13.7,"53",16.9,12.4,"74","220",6,24.1,101.69,"50"
"14"," 9"," 2","6",26.4,12.5,"42",20.8,12.5,"59","200",7,24.1,101.58,"40"
"14"," 9"," 2","6",26.4,12.5,"42",20.8,12.5,"59","200",7,24.1,101.58,"50"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43,"25"
"18"," 9"," 2","6",26.6,10,"35",18.3,14.6,"79","220",5,24.1,101.4,"45"
"20"," 9"," 2","6",22,11.6,"52",17.1,13.9,"82","360",1,24.1,101.43," 5"
" 6"," 9"," 2","6",16.4,13.4,"83",14.3,11,"80","360",2,24.1,101.68," 0"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71," 0"
" 8"," 9"," 2","6",20,13.8,"68",14.7,11.8,"83","360",2,24.1,101.71," 0"
" 9"," 9"," 2","6",22,14.1,"61",14.9,11.9,"82","220",8,24.1,101.7," 0"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72," 0"
"11"," 9"," 2","6",23.9,13.7,"53",16.9,12.4,"74","220",6,24.1,101.69," 0"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64," 0"
"13"," 9"," 2","6",26.3,13,"44",19,12.8,"67","200",8,24.1,101.63," 0"
"14"," 9"," 2","6",26.4,12.5,"42",20.8,12.5,"59","200",7,24.1,101.58," 0"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52," 0"
"16"," 9"," 2","6",25.7,12.2,"43",18.3,13.5,"74","220",5,24.1,101.48," 0"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43," 0"
"18"," 9"," 2","6",26.6,10,"35",18.3,14.6,"79","220",5,24.1,101.4," 0"
"19"," 9"," 2","6",22.2,12,"52",19.1,14.6,"75","210",7,24.1,101.38," 0"
"20"," 9"," 2","6",22,11.6,"52",17.1,13.9,"82","360",1,24.1,101.43," 0"
"21"," 9"," 2","6",20.7,13.6,"64",10.2,8.6,"89","350",5,24.1,101.74," 0"
" 5"," 9"," 2","6",15.7,13.1,"85",14.2,10.9,"80","350",5,24.1,101.68,"15"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71,"45"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72,"15"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64,"45"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52,"15"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43,"45"
"20"," 9"," 2","6",22,11.6,"52",17.1,13.9,"82","360",1,24.1,101.43,"15"
"22"," 9"," 2","6",19.5,13.7,"69",12.2,8.6,"82","350",8,24.1,101.92,"45"
" 6"," 9"," 2","6",16.4,13.4,"83",14.3,11,"80","360",2,24.1,101.68,"20"
" 8"," 9"," 2","6",20,13.8,"68",14.7,11.8,"83","360",2,24.1,101.71,"30"
"10"," 9"," 2","6",24.2,13.6,"51",14.5,12.1,"85","240",8,24.1,101.72,"40"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64,"15"
"12"," 9"," 2","6",25.2,14.2,"51",19.1,12.6,"66","210",8,24.1,101.64,"50"
"15"," 9"," 2","6",27.1,9.6,"33",19.5,12.9,"65","230",5,24.1,101.52,"10"
"17"," 9"," 2","6",24.4,12.3,"47",18.3,14.2,"77","160",5,24.1,101.43,"20"
"19"," 9"," 2","6",22.2,12,"52",19.1,14.6,"75","210",7,24.1,101.38,"30"
"21"," 9"," 2","6",20.7,13.6,"64",6.8,5.3,"91","230",4,24.1,101.47,"30"
" 6"," 9"," 2","6",16.4,13.4,"83",14.3,11,"80","360",2,24.1,101.68," 0"
" 7"," 9"," 2","6",17.3,13.3,"77",13.8,11.6,"86","220",4,24.1,101.71," 0"
