"","ID","Vessel_Name","Departure","Arrival","Scheduled_Departure","Day_of_Month","Month","Day","Hour","Traffic","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station_Pressure"
"12178",12178,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:35",29,"March","Thursday",18,3,7.6,6.8,95,8.4,6.5,87,170,10,24.1,102.42
"12179",12179,"Bowen Queen","Swartz Bay","Southern Gulf Islands","19:50",29,"March","Thursday",19,2.6,7.4,6.6,95,8.5,6.8,89,170,10,24.1,102.36
"12180",12180,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","20:25",29,"March","Thursday",20,2.6,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12181",12181,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","07:00",29,"March","Thursday",7,1,6.2,4.9,91,7.1,5.5,89,260,13,24.1,102.8
"12182",12182,"Coastal Renaissance","Swartz Bay","Tsawwassen","08:00",29,"March","Thursday",8,1,6.7,5.4,92,7.2,5.4,89,220,17,24.1,102.79
"12183",12183,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",29,"March","Thursday",9,1,7.2,6,92,7.3,5.9,91,200,8,24.1,102.8
"12184",12184,"Queen of New Westminster","Swartz Bay","Tsawwassen","10:00",29,"March","Thursday",10,1,7.2,6,93,7,5.5,90,170,12,24.1,102.82
"12185",12185,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","11:00",29,"March","Thursday",11,1,7.3,6.3,93,7.3,5.2,87,170,12,24.1,102.8
"12186",12186,"Coastal Renaissance","Swartz Bay","Tsawwassen","12:00",29,"March","Thursday",12,1.6,7.4,6.1,91,7.7,5.9,89,160,9,19.3,102.75
"12187",12187,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",29,"March","Thursday",13,2,7.1,6.2,94,7.8,5.9,88,170,13,19.3,102.72
"12188",12188,"Queen of New Westminster","Swartz Bay","Tsawwassen","14:00",29,"March","Thursday",14,2,7.6,6.6,94,8.2,6,86,190,10,24.1,102.65
"12189",12189,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","15:00",29,"March","Thursday",15,1.8,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12190",12190,"Coastal Renaissance","Swartz Bay","Tsawwassen","16:00",29,"March","Thursday",16,1,7.8,6.9,94,8.4,6.1,85,170,10,24.1,102.54
"12191",12191,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",29,"March","Thursday",17,2,7.7,7,95,8.3,6,85,170,10,19.3,102.49
"12192",12192,"Queen of New Westminster","Swartz Bay","Tsawwassen","18:00",29,"March","Thursday",18,2,7.6,6.8,95,8.4,6.5,87,170,10,24.1,102.42
"12193",12193,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","19:00",29,"March","Thursday",19,2,7.4,6.6,95,8.5,6.8,89,170,10,24.1,102.36
"12194",12194,"Coastal Renaissance","Swartz Bay","Tsawwassen","20:00",29,"March","Thursday",20,4,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12195",12195,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",29,"March","Thursday",21,1.8,7.2,6.4,95,8.6,1.3,60,170,29,24.1,99.8
"12196",12196,"Queen of New Westminster","Swartz Bay","Tsawwassen","22:00",29,"March","Thursday",22,2,7,6.1,94,10.4,4.8,68,40,34,24.1,100.65
"12197",12197,"Coastal Inspiration","Duke Point","Tsawwassen","05:15",29,"March","Thursday",5,1,6.4,4.6,88,7,5.2,88,240,17,24.1,102.82
"12198",12198,"Queen of Alberni","Duke Point","Tsawwassen","07:45",29,"March","Thursday",7,1,6.2,4.9,91,7.1,5.5,89,260,13,24.1,102.8
"12199",12199,"Coastal Inspiration","Duke Point","Tsawwassen","10:15",29,"March","Thursday",10,1,7.2,6,93,7,5.5,90,170,12,24.1,102.82
"12200",12200,"Queen of Alberni","Duke Point","Tsawwassen","12:45",29,"March","Thursday",12,3.4,7.4,6.1,91,7.7,5.9,89,160,9,19.3,102.75
"12201",12201,"Coastal Inspiration","Duke Point","Tsawwassen","15:15",29,"March","Thursday",15,1,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12202",12202,"Queen of Alberni","Duke Point","Tsawwassen","17:45",29,"March","Thursday",17,2.4,7.7,7,95,8.3,6,85,170,10,19.3,102.49
"12203",12203,"Coastal Inspiration","Duke Point","Tsawwassen","20:15",29,"March","Thursday",20,2,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12204",12204,"Queen of Alberni","Duke Point","Tsawwassen","22:45",29,"March","Thursday",22,4,7,6.1,94,11.1,4.1,61,10,17,24.1,100.6
"12205",12205,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:15",29,"March","Thursday",6,1,6.4,4.8,89,6.9,5.4,90,240,13,24.1,102.81
"12206",12206,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","08:25",29,"March","Thursday",8,1,6.7,5.4,92,7.2,5.4,89,220,17,24.1,102.79
"12207",12207,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","09:00",29,"March","Thursday",9,1,7.2,6,92,7.3,5.9,91,200,8,24.1,102.8
"12208",12208,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:40",29,"March","Thursday",10,1.4,7.2,6,93,7,5.5,90,170,12,24.1,102.82
"12209",12209,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","13:00",29,"March","Thursday",13,2,7.1,6.2,94,7.8,5.9,88,170,13,19.3,102.72
"12210",12210,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","13:30",29,"March","Thursday",13,2,7.1,6.2,94,7.8,5.9,88,170,13,19.3,102.72
"12211",12211,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:20",29,"March","Thursday",15,1,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12212",12212,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","17:55",29,"March","Thursday",17,3,7.7,7,95,8.3,6,85,170,10,19.3,102.49
"12213",12213,"Queen of Surrey","Departure Bay","Horseshoe Bay","20:45",29,"March","Thursday",20,2,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12214",12214,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","22:10",29,"March","Thursday",22,3,7,6.1,94,8.6,1.9,61,280,26,24.1,100.28
"12215",12215,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","05:50",29,"March","Thursday",5,1,6.4,4.6,88,7,5.2,88,240,17,24.1,102.82
"12216",12216,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","06:50",29,"March","Thursday",6,1,6.4,4.8,89,6.9,5.4,90,240,13,24.1,102.81
"12217",12217,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","08:00",29,"March","Thursday",8,1,6.7,5.4,92,7.2,5.4,89,220,17,24.1,102.79
"12218",12218,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","09:05",29,"March","Thursday",9,1,7.2,6,92,7.3,5.9,91,200,8,24.1,102.8
"12219",12219,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","10:15",29,"March","Thursday",10,1,7.2,6,93,7,5.5,90,170,12,24.1,102.82
"12220",12220,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","11:25",29,"March","Thursday",11,2,7.3,6.3,93,7.3,5.2,87,170,12,24.1,102.8
"12221",12221,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","12:35",29,"March","Thursday",12,1,7.4,6.1,91,7.7,5.9,89,160,9,19.3,102.75
"12222",12222,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","14:20",29,"March","Thursday",14,1.2,7.6,6.6,94,8.2,6,86,190,10,24.1,102.65
"12223",12223,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","15:30",29,"March","Thursday",15,1,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12224",12224,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","16:35",29,"March","Thursday",16,1,7.8,6.9,94,8.4,6.1,85,170,10,24.1,102.54
"12225",12225,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","17:45",29,"March","Thursday",17,2.4,7.7,7,95,8.3,6,85,170,10,19.3,102.49
"12226",12226,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","18:50",29,"March","Thursday",18,1.8,7.6,6.8,95,8.4,6.5,87,170,10,24.1,102.42
"12227",12227,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","20:00",29,"March","Thursday",20,4,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12228",12228,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","21:00",29,"March","Thursday",21,1.8,7.2,6.4,95,4,3.8,97,360,13,12.9,101.64
"12229",12229,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","22:00",29,"March","Thursday",22,2,7,6.1,94,4.7,1.1,79,360,9,24.1,102.09
"12230",12230,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","06:15",29,"March","Thursday",6,1,6.4,4.8,89,6.9,5.4,90,240,13,24.1,102.81
"12231",12231,"Queen of Cowichan","Horseshoe Bay","Departure Bay","08:25",29,"March","Thursday",8,1,6.7,5.4,92,7.2,5.4,89,220,17,24.1,102.79
"12232",12232,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","10:40",29,"March","Thursday",10,1.4,7.2,6,93,7,5.5,90,170,12,24.1,102.82
"12233",12233,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","11:15",29,"March","Thursday",11,1,7.3,6.3,93,7.3,5.2,87,170,12,24.1,102.8
"12234",12234,"Queen of Cowichan","Horseshoe Bay","Departure Bay","13:00",29,"March","Thursday",13,2,7.1,6.2,94,7.8,5.9,88,170,13,19.3,102.72
"12235",12235,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","15:45",29,"March","Thursday",15,1,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12236",12236,"Queen of Coquitlam","Horseshoe Bay","Departure Bay","18:00",29,"March","Thursday",18,2,7.6,6.8,95,8.4,6.5,87,170,10,24.1,102.42
"12237",12237,"Queen of Surrey","Horseshoe Bay","Departure Bay","18:35",29,"March","Thursday",18,3,7.6,6.8,95,8.4,6.5,87,170,10,24.1,102.42
"12238",12238,"Queen of Oak Bay","Horseshoe Bay","Departure Bay","20:05",29,"March","Thursday",20,4,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12239",12239,"Queen of Cowichan","Horseshoe Bay","Departure Bay","22:10",29,"March","Thursday",22,3,7,6.1,94,8.7,5.8,82,90,26,24.1,102.09
"12240",12240,"Queen of Surrey","Horseshoe Bay","Langdale","07:30",29,"March","Thursday",7,1,6.2,4.9,91,7.1,5.5,89,260,13,24.1,102.8
"12241",12241,"Queen of Surrey","Horseshoe Bay","Langdale","09:45",29,"March","Thursday",9,1,7.2,6,92,7.3,5.9,91,200,8,24.1,102.8
"12242",12242,"Queen of Surrey","Horseshoe Bay","Langdale","11:55",29,"March","Thursday",11,1.4,7.3,6.3,93,7.3,5.2,87,170,12,24.1,102.8
"12243",12243,"Queen of Surrey","Horseshoe Bay","Langdale","14:10",29,"March","Thursday",14,1.5,7.6,6.6,94,8.2,6,86,190,10,24.1,102.65
"12244",12244,"Queen of Coquitlam","Horseshoe Bay","Langdale","15:40",29,"March","Thursday",15,1,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12245",12245,"Queen of Surrey","Horseshoe Bay","Langdale","16:20",29,"March","Thursday",16,1.5,7.8,6.9,94,8.4,6.1,85,170,10,24.1,102.54
"12246",12246,"Queen of Cowichan","Horseshoe Bay","Langdale","17:30",29,"March","Thursday",17,1.33333333333333,7.7,7,95,8.3,6,85,170,10,19.3,102.49
"12247",12247,"Queen of Cowichan","Horseshoe Bay","Langdale","19:50",29,"March","Thursday",19,2.6,7.4,6.6,95,8.5,6.8,89,170,10,24.1,102.36
"12248",12248,"Queen of Surrey","Horseshoe Bay","Langdale","22:55",29,"March","Thursday",22,4,7,6.1,94,12,5.5,64,360,4,24.1,103.06
"12249",12249,"Queen of Surrey","Langdale","Horseshoe Bay","06:20",29,"March","Thursday",6,1,6.4,4.8,89,6.9,5.4,90,240,13,24.1,102.81
"12250",12250,"Queen of Surrey","Langdale","Horseshoe Bay","08:40",29,"March","Thursday",8,1,6.7,5.4,92,7.2,5.4,89,220,17,24.1,102.79
"12251",12251,"Queen of Surrey","Langdale","Horseshoe Bay","10:50",29,"March","Thursday",10,1,7.2,6,93,7,5.5,90,170,12,24.1,102.82
"12252",12252,"Queen of Surrey","Langdale","Horseshoe Bay","13:05",29,"March","Thursday",13,2.2,7.1,6.2,94,7.8,5.9,88,170,13,19.3,102.72
"12253",12253,"Queen of Surrey","Langdale","Horseshoe Bay","15:15",29,"March","Thursday",15,1,7.7,6.8,94,8.4,5.7,83,180,9,24.1,102.6
"12254",12254,"Queen of Coquitlam","Langdale","Horseshoe Bay","16:50",29,"March","Thursday",16,1.6,7.8,6.9,94,8.4,6.1,85,170,10,24.1,102.54
"12255",12255,"Queen of Surrey","Langdale","Horseshoe Bay","17:25",29,"March","Thursday",17,1,7.7,7,95,8.3,6,85,170,10,19.3,102.49
"12256",12256,"Queen of Cowichan","Langdale","Horseshoe Bay","18:40",29,"March","Thursday",18,2.2,7.6,6.8,95,8.4,6.5,87,170,10,24.1,102.42
"12257",12257,"Queen of Cowichan","Langdale","Horseshoe Bay","20:55",29,"March","Thursday",20,2,7,6.4,96,9.4,6.6,83,250,22,24.1,102.37
"12258",12258,"Coastal Celebration","Tsawwassen","Swartz Bay","07:00",30,"March","Friday",7,1,7.4,7,97,7.9,5.9,87,250,19,24.1,102.12
"12259",12259,"Queen of New Westminster","Tsawwassen","Swartz Bay","08:00",30,"March","Friday",8,1,8.7,8,95,8.5,6.6,88,250,13,24.1,102.14
"12260",12260,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","09:00",30,"March","Friday",9,1.4,11.1,7.5,79,8.5,6.7,88,220,8,24.1,102.19
"12261",12261,"Coastal Renaissance","Tsawwassen","Swartz Bay","10:00",30,"March","Friday",10,1,14.1,9.1,72,8.6,7,90,220,7,24.1,102.24
"12262",12262,"Coastal Celebration","Tsawwassen","Swartz Bay","11:00",30,"March","Friday",11,1.6,11.3,5.9,70,9.7,6.7,81,160,16,24.1,102.26
"12263",12263,"Queen of New Westminster","Tsawwassen","Swartz Bay","12:00",30,"March","Friday",12,1,10,6.9,82,11,6.7,75,230,23,24.1,102.2
"12264",12264,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","13:00",30,"March","Friday",13,1,10.9,7.1,77,12.7,5.6,62,250,23,24.1,102.19
"12265",12265,"Coastal Renaissance","Tsawwassen","Swartz Bay","14:00",30,"March","Friday",14,3,11.7,5.7,67,11.6,6,69,240,34,24.1,102.21
"12266",12266,"Coastal Celebration","Tsawwassen","Swartz Bay","15:00",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12267",12267,"Queen of New Westminster","Tsawwassen","Swartz Bay","16:00",30,"March","Friday",16,1,11.8,4.6,61,11.2,4.7,64,240,21,24.1,102.21
"12268",12268,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","17:00",30,"March","Friday",17,1,12,4,58,11.7,2.7,54,270,15,24.1,102.22
"12269",12269,"Coastal Renaissance","Tsawwassen","Swartz Bay","18:00",30,"March","Friday",18,2,10.5,4.9,68,10.5,3,59,240,13,24.1,102.24
"12270",12270,"Coastal Celebration","Tsawwassen","Swartz Bay","19:00",30,"March","Friday",19,1,9.2,5.8,79,9.3,3.8,68,240,13,24.1,102.23
"12271",12271,"Spirit of Vancouver Island","Tsawwassen","Swartz Bay","21:00",30,"March","Friday",21,2.2,7.2,4.8,85,5.5,3.5,87,360,4,24.1,102.27
"12272",12272,"Salish Raven","Tsawwassen","Southern Gulf Islands","09:25",30,"March","Friday",9,1,11.1,7.5,79,8.5,6.7,88,220,8,24.1,102.19
"12273",12273,"Salish Eagle","Tsawwassen","Southern Gulf Islands","09:55",30,"March","Friday",9,1,11.1,7.5,79,8.5,6.7,88,220,8,24.1,102.19
"12274",12274,"Salish Raven","Tsawwassen","Southern Gulf Islands","14:05",30,"March","Friday",14,1.5,11.7,5.7,67,11.6,6,69,240,34,24.1,102.21
"12275",12275,"Salish Eagle","Tsawwassen","Southern Gulf Islands","15:20",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12276",12276,"Salish Eagle","Tsawwassen","Southern Gulf Islands","19:50",30,"March","Friday",19,2.6,9.2,5.8,79,9.3,3.8,68,240,13,24.1,102.23
"12277",12277,"Queen of Alberni","Tsawwassen","Duke Point","05:15",30,"March","Friday",5,1,6.6,6.1,96,8.3,5.2,81,260,28,24.1,102.12
"12278",12278,"Coastal Inspiration","Tsawwassen","Duke Point","07:45",30,"March","Friday",7,1,7.4,7,97,7.9,5.9,87,250,19,24.1,102.12
"12279",12279,"Queen of Alberni","Tsawwassen","Duke Point","10:15",30,"March","Friday",10,1,14.1,9.1,72,8.6,7,90,220,7,24.1,102.24
"12280",12280,"Coastal Inspiration","Tsawwassen","Duke Point","12:45",30,"March","Friday",12,1,10,6.9,82,11,6.7,75,230,23,24.1,102.2
"12281",12281,"Queen of Alberni","Tsawwassen","Duke Point","15:15",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12282",12282,"Coastal Inspiration","Tsawwassen","Duke Point","17:45",30,"March","Friday",17,1.4,12,4,58,11.7,2.7,54,270,15,24.1,102.22
"12283",12283,"Queen of Alberni","Tsawwassen","Duke Point","20:15",30,"March","Friday",20,2,7.6,4.9,83,8.5,4.8,77,240,10,24.1,102.28
"12284",12284,"Coastal Inspiration","Tsawwassen","Duke Point","22:45",30,"March","Friday",22,3,7.2,3.1,75,5.3,0.3,72,10,12,24.1,100.79
"12285",12285,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","07:00",30,"March","Friday",7,1,7.4,7,97,7.9,5.9,87,250,19,24.1,102.12
"12286",12286,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","09:00",30,"March","Friday",9,1.4,11.1,7.5,79,8.5,6.7,88,220,8,24.1,102.19
"12287",12287,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","11:00",30,"March","Friday",11,1.6,11.3,5.9,70,9.7,6.7,81,160,16,24.1,102.26
"12288",12288,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","13:00",30,"March","Friday",13,1,10.9,7.1,77,12.7,5.6,62,250,23,24.1,102.19
"12289",12289,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","15:00",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12290",12290,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","17:00",30,"March","Friday",17,1,12,4,58,11.7,2.7,54,270,15,24.1,102.22
"12291",12291,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","19:00",30,"March","Friday",19,1,9.2,5.8,79,9.3,3.8,68,240,13,24.1,102.23
"12292",12292,"Skeena Queen","Swartz Bay","Fulford Harbour (Saltspring Is.)","21:00",30,"March","Friday",21,2.2,7.2,4.8,85,-0.5,0,98,240,4,24.1,101.69
"12293",12293,"Bowen Queen","Swartz Bay","Southern Gulf Islands","05:00",30,"March","Friday",5,1,6.6,6.1,96,8.3,5.2,81,260,28,24.1,102.12
"12294",12294,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","05:05",30,"March","Friday",5,1,6.6,6.1,96,8.3,5.2,81,260,28,24.1,102.12
"12295",12295,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","08:15",30,"March","Friday",8,1,8.7,8,95,8.5,6.6,88,250,13,24.1,102.14
"12296",12296,"Bowen Queen","Swartz Bay","Southern Gulf Islands","09:10",30,"March","Friday",9,1,11.1,7.5,79,8.5,6.7,88,220,8,24.1,102.19
"12297",12297,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","10:10",30,"March","Friday",10,1,14.1,9.1,72,8.6,7,90,220,7,24.1,102.24
"12298",12298,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","13:50",30,"March","Friday",13,1,10.9,7.1,77,12.7,5.6,62,250,23,24.1,102.19
"12299",12299,"Bowen Queen","Swartz Bay","Southern Gulf Islands","15:10",30,"March","Friday",15,1.6,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12300",12300,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","15:50",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12301",12301,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","18:35",30,"March","Friday",18,2,10.5,4.9,68,10.5,3,59,240,13,24.1,102.24
"12302",12302,"Bowen Queen","Swartz Bay","Southern Gulf Islands","19:50",30,"March","Friday",19,2.6,9.2,5.8,79,9.3,3.8,68,240,13,24.1,102.23
"12303",12303,"Queen of Cumberland","Swartz Bay","Southern Gulf Islands","20:25",30,"March","Friday",20,2.6,7.6,4.9,83,8.5,4.8,77,240,10,24.1,102.28
"12304",12304,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","07:00",30,"March","Friday",7,1,7.4,7,97,7.9,5.9,87,250,19,24.1,102.12
"12305",12305,"Coastal Renaissance","Swartz Bay","Tsawwassen","08:00",30,"March","Friday",8,1,8.7,8,95,8.5,6.6,88,250,13,24.1,102.14
"12306",12306,"Coastal Celebration","Swartz Bay","Tsawwassen","09:00",30,"March","Friday",9,1.4,11.1,7.5,79,8.5,6.7,88,220,8,24.1,102.19
"12307",12307,"Queen of New Westminster","Swartz Bay","Tsawwassen","10:00",30,"March","Friday",10,1,14.1,9.1,72,8.6,7,90,220,7,24.1,102.24
"12308",12308,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","11:00",30,"March","Friday",11,1.6,11.3,5.9,70,9.7,6.7,81,160,16,24.1,102.26
"12309",12309,"Coastal Renaissance","Swartz Bay","Tsawwassen","12:00",30,"March","Friday",12,1,10,6.9,82,11,6.7,75,230,23,24.1,102.2
"12310",12310,"Coastal Celebration","Swartz Bay","Tsawwassen","13:00",30,"March","Friday",13,1,10.9,7.1,77,12.7,5.6,62,250,23,24.1,102.19
"12311",12311,"Queen of New Westminster","Swartz Bay","Tsawwassen","14:00",30,"March","Friday",14,3,11.7,5.7,67,11.6,6,69,240,34,24.1,102.21
"12312",12312,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","15:00",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12313",12313,"Coastal Renaissance","Swartz Bay","Tsawwassen","16:00",30,"March","Friday",16,1,11.8,4.6,61,11.2,4.7,64,240,21,24.1,102.21
"12314",12314,"Coastal Celebration","Swartz Bay","Tsawwassen","17:00",30,"March","Friday",17,1,12,4,58,11.7,2.7,54,270,15,24.1,102.22
"12315",12315,"Queen of New Westminster","Swartz Bay","Tsawwassen","18:00",30,"March","Friday",18,2,10.5,4.9,68,10.5,3,59,240,13,24.1,102.24
"12316",12316,"Spirit of Vancouver Island","Swartz Bay","Tsawwassen","19:00",30,"March","Friday",19,1,9.2,5.8,79,9.3,3.8,68,240,13,24.1,102.23
"12317",12317,"Coastal Celebration","Swartz Bay","Tsawwassen","21:00",30,"March","Friday",21,2.2,7.2,4.8,85,6.8,4.4,84,330,9,24.1,100.62
"12318",12318,"Coastal Inspiration","Duke Point","Tsawwassen","05:15",30,"March","Friday",5,1,6.6,6.1,96,8.3,5.2,81,260,28,24.1,102.12
"12319",12319,"Queen of Alberni","Duke Point","Tsawwassen","07:45",30,"March","Friday",7,1,7.4,7,97,7.9,5.9,87,250,19,24.1,102.12
"12320",12320,"Coastal Inspiration","Duke Point","Tsawwassen","10:15",30,"March","Friday",10,1,14.1,9.1,72,8.6,7,90,220,7,24.1,102.24
"12321",12321,"Queen of Alberni","Duke Point","Tsawwassen","12:45",30,"March","Friday",12,1,10,6.9,82,11,6.7,75,230,23,24.1,102.2
"12322",12322,"Coastal Inspiration","Duke Point","Tsawwassen","15:15",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12323",12323,"Queen of Alberni","Duke Point","Tsawwassen","17:45",30,"March","Friday",17,1.4,12,4,58,11.7,2.7,54,270,15,24.1,102.22
"12324",12324,"Coastal Inspiration","Duke Point","Tsawwassen","20:15",30,"March","Friday",20,2,7.6,4.9,83,8.5,4.8,77,240,10,24.1,102.28
"12325",12325,"Queen of Alberni","Duke Point","Tsawwassen","22:45",30,"March","Friday",22,3,7.2,3.1,75,8.7,2.4,64,150,35,24.1,101.11
"12326",12326,"Queen of Cowichan","Departure Bay","Horseshoe Bay","06:15",30,"March","Friday",6,1,6.8,6.3,97,8.1,5.5,84,260,25,24.1,102.1
"12327",12327,"Queen of Coquitlam","Departure Bay","Horseshoe Bay","07:00",30,"March","Friday",7,1,7.4,7,97,7.9,5.9,87,250,19,24.1,102.12
"12328",12328,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","08:25",30,"March","Friday",8,1.4,8.7,8,95,8.5,6.6,88,250,13,24.1,102.14
"12329",12329,"Queen of Cowichan","Departure Bay","Horseshoe Bay","10:40",30,"March","Friday",10,1,14.1,9.1,72,8.6,7,90,220,7,24.1,102.24
"12330",12330,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","13:00",30,"March","Friday",13,1,10.9,7.1,77,12.7,5.6,62,250,23,24.1,102.19
"12331",12331,"Queen of Cowichan","Departure Bay","Horseshoe Bay","15:20",30,"March","Friday",15,1,12.2,4.8,61,11.2,6.1,70,240,25,24.1,102.22
"12332",12332,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","17:55",30,"March","Friday",17,1.6,12,4,58,11.7,2.7,54,270,15,24.1,102.22
"12333",12333,"Queen of Surrey","Departure Bay","Horseshoe Bay","20:45",30,"March","Friday",20,2,7.6,4.9,83,8.5,4.8,77,240,10,24.1,102.28
"12334",12334,"Queen of Oak Bay","Departure Bay","Horseshoe Bay","22:10",30,"March","Friday",22,2,7.2,3.1,75,6.7,5.6,91,240,10,24.1,102.22
"12335",12335,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","05:50",30,"March","Friday",5,1.6,6.6,6.1,96,8.3,5.2,81,260,28,24.1,102.12
"12336",12336,"Queen of Capilano","Horseshoe Bay","Snug Cove (Bowen Is.)","06:50",30,"March","Friday",6,1,6.8,6.3,97,8.1,5.5,84,260,25,24.1,102.1
