"","ID","Departure","Arrival","Minutes","Day_of_Month","Month","Day","Hour","Traffic","Van_Temp_Cel","Van_Dew_Point_Temp_Cel","Van_Relative_Humidity_Per","Vic_Temp_Cel","Vic_Dew_Point_Temp_Cel","Vic_Relative_Humidity_Per","Vic_Wind_Direct_Deg","Vic_Wind_Speed","Vic_Visibility","Vic_Station_Pressure"
"9754",9754,"Swartz Bay","Southern Gulf Islands","15","5","March","Monday","8","1",4.5,2.3,85,4.9,1.8,80,260,12,24.1,102.8
"9755",9755,"Swartz Bay","Southern Gulf Islands","10","5","March","Monday","9","1",4.7,2.5,86,5.2,1.8,79,260,17,24.1,102.83
"9756",9756,"Swartz Bay","Southern Gulf Islands","10","5","March","Monday","10","1",5.4,2.8,83,5.6,2.2,79,230,20,24.1,102.88
"9757",9757,"Swartz Bay","Southern Gulf Islands","20","5","March","Monday","14","1",7.2,1.9,69,7.3,0.6,63,230,27,24.1,102.83
"9758",9758,"Swartz Bay","Southern Gulf Islands","10","5","March","Monday","15","1",7.1,1.9,70,7.3,1.7,68,220,28,24.1,102.82
"9759",9759,"Swartz Bay","Southern Gulf Islands","20","5","March","Monday","16","2",7.1,1.7,68,6.6,1.5,70,230,25,24.1,102.82
"9760",9760,"Swartz Bay","Southern Gulf Islands","40","5","March","Monday","18","1",6.2,1.3,71,6.7,0.4,64,250,9,24.1,102.8
"9761",9761,"Swartz Bay","Southern Gulf Islands","55","5","March","Monday","19","1",5.6,1.8,77,6.2,1.9,74,240,14,24.1,102.82
"9762",9762,"Swartz Bay","Tsawwassen","0","5","March","Monday","7","1",3.9,1.6,85,4.8,1.8,81,250,9,24.1,102.78
"9763",9763,"Swartz Bay","Tsawwassen","0","5","March","Monday","9","1",4.7,2.5,86,5.2,1.8,79,260,17,24.1,102.83
"9764",9764,"Swartz Bay","Tsawwassen","0","5","March","Monday","11","1",5.9,2.8,81,6.2,2,74,220,10,24.1,102.89
"9765",9765,"Swartz Bay","Tsawwassen","0","5","March","Monday","13","1",7,2.4,72,7,0.6,63,240,21,24.1,102.87
"9766",9766,"Swartz Bay","Tsawwassen","0","5","March","Monday","15","1",7.1,1.9,70,7.3,1.7,68,220,28,24.1,102.82
"9767",9767,"Swartz Bay","Tsawwassen","0","5","March","Monday","17","2",6.7,1.1,68,6.7,0.2,63,260,24,24.1,102.8
"9768",9768,"Swartz Bay","Tsawwassen","0","5","March","Monday","19","2",5.6,1.8,77,6.2,1.9,74,240,14,24.1,102.82
"9769",9769,"Swartz Bay","Tsawwassen","0","5","March","Monday","21","2",5,1.6,79,6,1.1,71,230,9,24.1,102.84
"9770",9770,"Duke Point","Tsawwassen","15","5","March","Monday","5","1",3.6,1.3,85,9.1,3,64,60,35,24.1,102.82
"9771",9771,"Duke Point","Tsawwassen","45","5","March","Monday","7","1",3.9,1.6,85,4.8,1.8,81,250,9,24.1,102.78
"9772",9772,"Duke Point","Tsawwassen","15","5","March","Monday","10","1",5.4,2.8,83,5.6,2.2,79,230,20,24.1,102.88
"9773",9773,"Duke Point","Tsawwassen","45","5","March","Monday","12","1",6.4,2.8,78,7,2,70,230,22,24.1,102.89
"9774",9774,"Duke Point","Tsawwassen","15","5","March","Monday","15","1",7.1,1.9,70,7.3,1.7,68,220,28,24.1,102.82
"9775",9775,"Duke Point","Tsawwassen","45","5","March","Monday","17","1",6.7,1.1,68,6.7,0.2,63,260,24,24.1,102.8
"9776",9776,"Duke Point","Tsawwassen","15","5","March","Monday","20","2",5.5,1.9,78,6.2,1.7,73,240,11,24.1,102.82
"9777",9777,"Duke Point","Tsawwassen","45","5","March","Monday","22","1",5.4,2,78,4.4,0.8,77,330,13,24.1,102.33
"9778",9778,"Departure Bay","Horseshoe Bay","15","5","March","Monday","6","1",4,2.1,87,4.9,1.6,79,240,13,24.1,102.75
"9779",9779,"Departure Bay","Horseshoe Bay","25","5","March","Monday","8","2",4.5,2.3,85,4.9,1.8,80,260,12,24.1,102.8
"9780",9780,"Departure Bay","Horseshoe Bay","40","5","March","Monday","10","1",5.4,2.8,83,5.6,2.2,79,230,20,24.1,102.88
"9781",9781,"Departure Bay","Horseshoe Bay","0","5","March","Monday","13","1",7,2.4,72,7,0.6,63,240,21,24.1,102.87
"9782",9782,"Departure Bay","Horseshoe Bay","20","5","March","Monday","15","1",7.1,1.9,70,7.3,1.7,68,220,28,24.1,102.82
"9783",9783,"Departure Bay","Horseshoe Bay","55","5","March","Monday","17","1",6.7,1.1,68,6.7,0.2,63,260,24,24.1,102.8
"9784",9784,"Departure Bay","Horseshoe Bay","45","5","March","Monday","20","2",5.5,1.9,78,6.2,1.7,73,240,11,24.1,102.82
"9785",9785,"Departure Bay","Horseshoe Bay","10","5","March","Monday","22","2",5.4,2,78,3.2,2.6,94,220,9,11.3,102.18
"9786",9786,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","5","March","Monday","5","1",3.6,1.3,85,7.3,0.6,62,60,7,24.1,101.99
"9787",9787,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","5","March","Monday","6","1",4,2.1,87,4.9,1.6,79,240,13,24.1,102.75
"9788",9788,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","March","Monday","8","1",4.5,2.3,85,4.9,1.8,80,260,12,24.1,102.8
"9789",9789,"Horseshoe Bay","Snug Cove (Bowen Is.)","5","5","March","Monday","9","1",4.7,2.5,86,5.2,1.8,79,260,17,24.1,102.83
"9790",9790,"Horseshoe Bay","Snug Cove (Bowen Is.)","15","5","March","Monday","10","1",5.4,2.8,83,5.6,2.2,79,230,20,24.1,102.88
"9791",9791,"Horseshoe Bay","Snug Cove (Bowen Is.)","25","5","March","Monday","11","1",5.9,2.8,81,6.2,2,74,220,10,24.1,102.89
"9792",9792,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","5","March","Monday","12","1",6.4,2.8,78,7,2,70,230,22,24.1,102.89
"9793",9793,"Horseshoe Bay","Snug Cove (Bowen Is.)","20","5","March","Monday","14","1",7.2,1.9,69,7.3,0.6,63,230,27,24.1,102.83
"9794",9794,"Horseshoe Bay","Snug Cove (Bowen Is.)","30","5","March","Monday","15","4",7.1,1.9,70,7.3,1.7,68,220,28,24.1,102.82
"9795",9795,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","5","March","Monday","16","4",7.1,1.7,68,6.6,1.5,70,230,25,24.1,102.82
"9796",9796,"Horseshoe Bay","Snug Cove (Bowen Is.)","45","5","March","Monday","17","1",6.7,1.1,68,6.7,0.2,63,260,24,24.1,102.8
"9797",9797,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","5","March","Monday","18","1",6.2,1.3,71,6.7,0.4,64,250,9,24.1,102.8
"9798",9798,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","March","Monday","20","1",5.5,1.9,78,6.2,1.7,73,240,11,24.1,102.82
"9799",9799,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","March","Monday","21","2",5,1.6,79,6,1.1,71,230,9,24.1,102.84
"9800",9800,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","5","March","Monday","22","1",5.4,2,78,0.3,-8,56,350,12,24.1,102.26
"9801",9801,"Horseshoe Bay","Departure Bay","15","5","March","Monday","6","1",4,2.1,87,4.9,1.6,79,240,13,24.1,102.75
"9802",9802,"Horseshoe Bay","Departure Bay","25","5","March","Monday","8","2",4.5,2.3,85,4.9,1.8,80,260,12,24.1,102.8
"9803",9803,"Horseshoe Bay","Departure Bay","40","5","March","Monday","10","1",5.4,2.8,83,5.6,2.2,79,230,20,24.1,102.88
"9804",9804,"Horseshoe Bay","Departure Bay","0","5","March","Monday","13","1",7,2.4,72,7,0.6,63,240,21,24.1,102.87
"9805",9805,"Horseshoe Bay","Departure Bay","45","5","March","Monday","15","4",7.1,1.9,70,7.3,1.7,68,220,28,24.1,102.82
"9806",9806,"Horseshoe Bay","Departure Bay","35","5","March","Monday","18","1",6.2,1.3,71,6.7,0.4,64,250,9,24.1,102.8
"9807",9807,"Horseshoe Bay","Departure Bay","5","5","March","Monday","20","1",5.5,1.9,78,6.2,1.7,73,240,11,24.1,102.82
"9808",9808,"Horseshoe Bay","Departure Bay","10","5","March","Monday","22","2",5.4,2,78,10,5.8,73,170,14,24.1,102.65
"9809",9809,"Horseshoe Bay","Langdale","30","5","March","Monday","7","1",3.9,1.6,85,4.8,1.8,81,250,9,24.1,102.78
"9810",9810,"Horseshoe Bay","Langdale","45","5","March","Monday","9","1",4.7,2.5,86,5.2,1.8,79,260,17,24.1,102.83
"9811",9811,"Horseshoe Bay","Langdale","55","5","March","Monday","11","1",5.9,2.8,81,6.2,2,74,220,10,24.1,102.89
"9812",9812,"Horseshoe Bay","Langdale","10","5","March","Monday","14","1",7.2,1.9,69,7.3,0.6,63,230,27,24.1,102.83
"9813",9813,"Horseshoe Bay","Langdale","20","5","March","Monday","16","2",7.1,1.7,68,6.6,1.5,70,230,25,24.1,102.82
"9814",9814,"Horseshoe Bay","Langdale","30","5","March","Monday","17","1",6.7,1.1,68,6.7,0.2,63,260,24,24.1,102.8
"9815",9815,"Horseshoe Bay","Langdale","50","5","March","Monday","19","1",5.6,1.8,77,6.2,1.9,74,240,14,24.1,102.82
"9816",9816,"Horseshoe Bay","Langdale","55","5","March","Monday","22","2",5.4,2,78,3.5,-0.8,74,110,7,24.1,100.88
"9817",9817,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","7","1",3.8,0.2,78,2.7,0.7,87,360,3,24.1,102.84
"9818",9818,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","9","1",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9819",9819,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","11","1",7.2,1.8,69,6.8,1.7,70,40,11,24.1,102.85
"9820",9820,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","13","1",8.2,1.9,64,8.2,0.9,60,60,9,24.1,102.77
"9821",9821,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9822",9822,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","17","2",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9823",9823,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","19","1",4.8,2.1,83,7.3,1.2,65,20,4,24.1,102.49
"9824",9824,"Tsawwassen","Swartz Bay","0","6","March","Tuesday","21","2",3.6,0.5,80,4.4,0.5,76,360,6,24.1,102.45
"9825",9825,"Tsawwassen","Southern Gulf Islands","55","6","March","Tuesday","9","2",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9826",9826,"Tsawwassen","Southern Gulf Islands","15","6","March","Tuesday","19","1",4.8,2.1,83,7.3,1.2,65,20,4,24.1,102.49
"9827",9827,"Tsawwassen","Duke Point","15","6","March","Tuesday","5","1",4.3,1.7,84,16.2,6.4,49,30,6,24.1,103.24
"9828",9828,"Tsawwassen","Duke Point","45","6","March","Tuesday","7","1",3.8,0.2,78,2.7,0.7,87,360,3,24.1,102.84
"9829",9829,"Tsawwassen","Duke Point","15","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9830",9830,"Tsawwassen","Duke Point","45","6","March","Tuesday","12","1",7.7,1.2,64,7.6,1.6,65,20,10,24.1,102.83
"9831",9831,"Tsawwassen","Duke Point","15","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9832",9832,"Tsawwassen","Duke Point","45","6","March","Tuesday","17","1",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9833",9833,"Tsawwassen","Duke Point","15","6","March","Tuesday","20","1",4.1,1,80,5.9,1,71,360,7,24.1,102.47
"9834",9834,"Tsawwassen","Duke Point","45","6","March","Tuesday","22","1",2.8,0.8,87,13.1,3.5,51,30,11,24.1,102.52
"9835",9835,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","7","1",3.8,0.2,78,2.7,0.7,87,360,3,24.1,102.84
"9836",9836,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","9","1",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9837",9837,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","11","1",7.2,1.8,69,6.8,1.7,70,40,11,24.1,102.85
"9838",9838,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","13","1",8.2,1.9,64,8.2,0.9,60,60,9,24.1,102.77
"9839",9839,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9840",9840,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","17","2",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9841",9841,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","19","1",4.8,2.1,83,7.3,1.2,65,20,4,24.1,102.49
"9842",9842,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","6","March","Tuesday","21","2",3.6,0.5,80,4.4,0.5,76,360,6,24.1,102.45
"9843",9843,"Swartz Bay","Southern Gulf Islands","0","6","March","Tuesday","5","1",4.3,1.7,84,9.3,3.4,66,30,14,24.1,102.67
"9844",9844,"Swartz Bay","Southern Gulf Islands","5","6","March","Tuesday","5","1",4.3,1.7,84,6.8,4.5,84,360,11,24.1,102.4
"9845",9845,"Swartz Bay","Southern Gulf Islands","15","6","March","Tuesday","8","1",4.7,1.5,80,3.8,0.7,80,10,8,24.1,102.86
"9846",9846,"Swartz Bay","Southern Gulf Islands","10","6","March","Tuesday","9","1",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9847",9847,"Swartz Bay","Southern Gulf Islands","10","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9848",9848,"Swartz Bay","Southern Gulf Islands","20","6","March","Tuesday","14","1",8.3,1.4,62,8.6,0.6,57,50,10,24.1,102.71
"9849",9849,"Swartz Bay","Southern Gulf Islands","10","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9850",9850,"Swartz Bay","Southern Gulf Islands","20","6","March","Tuesday","16","3",7.4,2.5,71,8.7,0.8,57,80,8,24.1,102.61
"9851",9851,"Swartz Bay","Southern Gulf Islands","40","6","March","Tuesday","18","1",6.4,2,74,8,0.8,61,360,8,24.1,102.51
"9852",9852,"Swartz Bay","Southern Gulf Islands","55","6","March","Tuesday","19","2",4.8,2.1,83,7.3,1.2,65,20,4,24.1,102.49
"9853",9853,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","7","1",3.8,0.2,78,2.7,0.7,87,360,3,24.1,102.84
"9854",9854,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","9","1",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9855",9855,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","11","1",7.2,1.8,69,6.8,1.7,70,40,11,24.1,102.85
"9856",9856,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","13","1",8.2,1.9,64,8.2,0.9,60,60,9,24.1,102.77
"9857",9857,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9858",9858,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","17","2",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9859",9859,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","19","1",4.8,2.1,83,7.3,1.2,65,20,4,24.1,102.49
"9860",9860,"Swartz Bay","Tsawwassen","0","6","March","Tuesday","21","2",3.6,0.5,80,4.4,0.5,76,360,6,24.1,102.45
"9861",9861,"Duke Point","Tsawwassen","15","6","March","Tuesday","5","1",4.3,1.7,84,6,0.8,68,330,13,24.1,101.19
"9862",9862,"Duke Point","Tsawwassen","45","6","March","Tuesday","7","1",3.8,0.2,78,2.7,0.7,87,360,3,24.1,102.84
"9863",9863,"Duke Point","Tsawwassen","15","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9864",9864,"Duke Point","Tsawwassen","45","6","March","Tuesday","12","1",7.7,1.2,64,7.6,1.6,65,20,10,24.1,102.83
"9865",9865,"Duke Point","Tsawwassen","15","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9866",9866,"Duke Point","Tsawwassen","45","6","March","Tuesday","17","1",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9867",9867,"Duke Point","Tsawwassen","15","6","March","Tuesday","20","1",4.1,1,80,5.9,1,71,360,7,24.1,102.47
"9868",9868,"Duke Point","Tsawwassen","45","6","March","Tuesday","22","1",2.8,0.8,87,12.7,3.9,53,30,12,24.1,102.82
"9869",9869,"Departure Bay","Horseshoe Bay","15","6","March","Tuesday","6","1",4.4,1.6,82,3.2,0.4,82,10,8,24.1,102.83
"9870",9870,"Departure Bay","Horseshoe Bay","25","6","March","Tuesday","8","1",4.7,1.5,80,3.8,0.7,80,10,8,24.1,102.86
"9871",9871,"Departure Bay","Horseshoe Bay","40","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9872",9872,"Departure Bay","Horseshoe Bay","0","6","March","Tuesday","13","1",8.2,1.9,64,8.2,0.9,60,60,9,24.1,102.77
"9873",9873,"Departure Bay","Horseshoe Bay","20","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9874",9874,"Departure Bay","Horseshoe Bay","55","6","March","Tuesday","17","1",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9875",9875,"Departure Bay","Horseshoe Bay","45","6","March","Tuesday","20","3",4.1,1,80,5.9,1,71,360,7,24.1,102.47
"9876",9876,"Departure Bay","Horseshoe Bay","10","6","March","Tuesday","22","2",2.8,0.8,87,2.9,-7.8,46,50,4,3.2,101.98
"9877",9877,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","6","March","Tuesday","5","1",4.3,1.7,84,8.7,-0.2,53,50,5,24.1,102.8
"9878",9878,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","6","March","Tuesday","6","1",4.4,1.6,82,3.2,0.4,82,10,8,24.1,102.83
"9879",9879,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","March","Tuesday","8","1",4.7,1.5,80,3.8,0.7,80,10,8,24.1,102.86
"9880",9880,"Horseshoe Bay","Snug Cove (Bowen Is.)","5","6","March","Tuesday","9","1",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9881",9881,"Horseshoe Bay","Snug Cove (Bowen Is.)","15","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9882",9882,"Horseshoe Bay","Snug Cove (Bowen Is.)","25","6","March","Tuesday","11","2",7.2,1.8,69,6.8,1.7,70,40,11,24.1,102.85
"9883",9883,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","6","March","Tuesday","12","1",7.7,1.2,64,7.6,1.6,65,20,10,24.1,102.83
"9884",9884,"Horseshoe Bay","Snug Cove (Bowen Is.)","20","6","March","Tuesday","14","1",8.3,1.4,62,8.6,0.6,57,50,10,24.1,102.71
"9885",9885,"Horseshoe Bay","Snug Cove (Bowen Is.)","30","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9886",9886,"Horseshoe Bay","Snug Cove (Bowen Is.)","35","6","March","Tuesday","16","3",7.4,2.5,71,8.7,0.8,57,80,8,24.1,102.61
"9887",9887,"Horseshoe Bay","Snug Cove (Bowen Is.)","45","6","March","Tuesday","17","1",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9888",9888,"Horseshoe Bay","Snug Cove (Bowen Is.)","50","6","March","Tuesday","18","1",6.4,2,74,8,0.8,61,360,8,24.1,102.51
"9889",9889,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","March","Tuesday","20","2",4.1,1,80,5.9,1,71,360,7,24.1,102.47
"9890",9890,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","March","Tuesday","21","2",3.6,0.5,80,4.4,0.5,76,360,6,24.1,102.45
"9891",9891,"Horseshoe Bay","Snug Cove (Bowen Is.)","0","6","March","Tuesday","22","2",2.8,0.8,87,4,3.8,94,340,20,24.1,101.63
"9892",9892,"Horseshoe Bay","Departure Bay","15","6","March","Tuesday","6","1",4.4,1.6,82,3.2,0.4,82,10,8,24.1,102.83
"9893",9893,"Horseshoe Bay","Departure Bay","25","6","March","Tuesday","8","1",4.7,1.5,80,3.8,0.7,80,10,8,24.1,102.86
"9894",9894,"Horseshoe Bay","Departure Bay","40","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9895",9895,"Horseshoe Bay","Departure Bay","0","6","March","Tuesday","13","1",8.2,1.9,64,8.2,0.9,60,60,9,24.1,102.77
"9896",9896,"Horseshoe Bay","Departure Bay","45","6","March","Tuesday","15","2",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9897",9897,"Horseshoe Bay","Departure Bay","35","6","March","Tuesday","18","1",6.4,2,74,8,0.8,61,360,8,24.1,102.51
"9898",9898,"Horseshoe Bay","Departure Bay","5","6","March","Tuesday","20","1",4.1,1,80,5.9,1,71,360,7,24.1,102.47
"9899",9899,"Horseshoe Bay","Departure Bay","10","6","March","Tuesday","22","2",2.8,0.8,87,9.3,3,65,90,9,32.2,102.68
"9900",9900,"Horseshoe Bay","Langdale","30","6","March","Tuesday","7","1",3.8,0.2,78,2.7,0.7,87,360,3,24.1,102.84
"9901",9901,"Horseshoe Bay","Langdale","45","6","March","Tuesday","9","1",5.4,1.9,78,5.3,1.1,74,360,13,24.1,102.87
"9902",9902,"Horseshoe Bay","Langdale","55","6","March","Tuesday","11","1",7.2,1.8,69,6.8,1.7,70,40,11,24.1,102.85
"9903",9903,"Horseshoe Bay","Langdale","10","6","March","Tuesday","14","1",8.3,1.4,62,8.6,0.6,57,50,10,24.1,102.71
"9904",9904,"Horseshoe Bay","Langdale","20","6","March","Tuesday","16","3",7.4,2.5,71,8.7,0.8,57,80,8,24.1,102.61
"9905",9905,"Horseshoe Bay","Langdale","30","6","March","Tuesday","17","1",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9906",9906,"Horseshoe Bay","Langdale","50","6","March","Tuesday","19","2",4.8,2.1,83,7.3,1.2,65,20,4,24.1,102.49
"9907",9907,"Horseshoe Bay","Langdale","55","6","March","Tuesday","22","2",2.8,0.8,87,0.8,0.9,97,330,17,4.8,102.22
"9908",9908,"Langdale","Horseshoe Bay","50","6","March","Tuesday","10","1",7,2.6,73,6.3,1.9,73,40,11,24.1,102.85
"9909",9909,"Langdale","Horseshoe Bay","15","6","March","Tuesday","15","1",7.5,2.6,71,8.6,1.2,60,350,13,24.1,102.67
"9910",9910,"Langdale","Horseshoe Bay","25","6","March","Tuesday","17","1",7.3,2,69,8.8,0.4,55,40,7,24.1,102.56
"9911",9911,"Langdale","Horseshoe Bay","40","6","March","Tuesday","18","1",6.4,2,74,8,0.8,61,360,8,24.1,102.51
"9912",9912,"Langdale","Horseshoe Bay","55","6","March","Tuesday","20","2",4.1,1,80,5.9,1,71,360,7,24.1,102.47
"9913",9913,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","7","1",1.6,0.2,91,3.2,1.2,87,360,13,24.1,102.01
"9914",9914,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","9","1",4.5,0.1,73,4.7,0.5,74,360,18,24.1,101.91
"9915",9915,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","11","1",7.9,1.6,65,5.5,1.5,76,20,11,24.1,101.79
"9916",9916,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","13","1",6.9,1.4,68,6.5,-0.3,62,30,14,24.1,101.6
"9917",9917,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","15","1",7.5,0.9,63,6.9,-1.7,54,20,13,24.1,101.41
"9918",9918,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","17","2",6.6,3.3,79,6.9,-0.9,57,20,13,24.1,101.26
"9919",9919,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","19","2",6.5,3.5,81,6.6,1.1,68,360,5,24.1,101.15
"9920",9920,"Tsawwassen","Swartz Bay","0","7","March","Wednesday","21","1",5.7,2.9,82,6.4,0.9,68,260,4,24.1,101.12
"9921",9921,"Tsawwassen","Southern Gulf Islands","55","7","March","Wednesday","9","1",4.5,0.1,73,4.7,0.5,74,360,18,24.1,101.91
"9922",9922,"Tsawwassen","Southern Gulf Islands","15","7","March","Wednesday","19","1",6.5,3.5,81,6.6,1.1,68,360,5,24.1,101.15
"9923",9923,"Tsawwassen","Duke Point","15","7","March","Wednesday","5","2",1,-0.6,89,16.2,6.2,48,30,6,24.1,102.32
"9924",9924,"Tsawwassen","Duke Point","45","7","March","Wednesday","7","2",1.6,0.2,91,3.2,1.2,87,360,13,24.1,102.01
"9925",9925,"Tsawwassen","Duke Point","15","7","March","Wednesday","10","1",6.1,1.2,71,5.3,0.9,73,10,16,24.1,101.85
"9926",9926,"Tsawwassen","Duke Point","45","7","March","Wednesday","12","2",6.5,0.6,66,5.9,1.4,73,350,16,24.1,101.74
"9927",9927,"Tsawwassen","Duke Point","15","7","March","Wednesday","15","1",7.5,0.9,63,6.9,-1.7,54,20,13,24.1,101.41
"9928",9928,"Tsawwassen","Duke Point","45","7","March","Wednesday","17","2",6.6,3.3,79,6.9,-0.9,57,20,13,24.1,101.26
"9929",9929,"Tsawwassen","Duke Point","15","7","March","Wednesday","20","1",6,3.1,82,6.5,1.1,69,10,3,24.1,101.12
"9930",9930,"Tsawwassen","Duke Point","45","7","March","Wednesday","22","1",5.5,3.1,84,4.3,0.8,80,180,16,24.1,100.62
"9931",9931,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","7","1",1.6,0.2,91,3.2,1.2,87,360,13,24.1,102.01
"9932",9932,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","9","1",4.5,0.1,73,4.7,0.5,74,360,18,24.1,101.91
"9933",9933,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","11","1",7.9,1.6,65,5.5,1.5,76,20,11,24.1,101.79
"9934",9934,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","13","1",6.9,1.4,68,6.5,-0.3,62,30,14,24.1,101.6
"9935",9935,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","15","1",7.5,0.9,63,6.9,-1.7,54,20,13,24.1,101.41
"9936",9936,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","17","2",6.6,3.3,79,6.9,-0.9,57,20,13,24.1,101.26
"9937",9937,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","19","2",6.5,3.5,81,6.6,1.1,68,360,5,24.1,101.15
"9938",9938,"Swartz Bay","Fulford Harbour (Saltspring Is.)","0","7","March","Wednesday","21","1",5.7,2.9,82,6.4,0.9,68,260,4,24.1,101.12
"9939",9939,"Swartz Bay","Southern Gulf Islands","0","7","March","Wednesday","5","1",1,-0.6,89,13.2,4.3,51,30,16,24.1,102.23
"9940",9940,"Swartz Bay","Southern Gulf Islands","5","7","March","Wednesday","5","2",1,-0.6,89,5.9,0.8,68,60,23,24.1,102.53
"9941",9941,"Swartz Bay","Southern Gulf Islands","15","7","March","Wednesday","8","1",3.8,0.6,79,4.1,1.6,84,360,9,24.1,101.98
